datetime,GHI,GHIcs,k,year
2018-05-25 08:00:00,660.727761111111,649.4514188331268,1.0173927186002631,2018
2018-05-25 09:00:00,775.563816666667,767.1962814203135,1.0109174023826724,2018
2018-05-25 10:00:00,851.9738666666673,841.8603403120072,1.0120004511803573,2018
2018-05-25 11:00:00,864.668119444444,867.8489922801061,0.9962732172919712,2018
2018-05-25 12:00:00,794.2809406756048,843.2525758941889,0.943888904990521,2018
2018-05-25 13:00:00,821.6122194769707,771.5306376249115,1.0648999609319683,2018
2018-05-25 14:00:00,661.4011147128635,651.2984161774265,1.012921013695383,2018
2018-05-25 15:00:00,373.5069257014589,502.5955162789471,0.7343058536050215,2018
2018-05-25 16:00:00,229.62318737874764,330.7963931422418,0.707462389063805,2018
2018-05-25 17:00:00,128.79086620270158,157.66415861285935,0.8505891786425384,2018
2018-05-25 18:00:00,55.8370127805145,53.03008629790649,1.083827901786135,2018
2018-05-26 04:00:00,99.09072992700729,51.65088770738466,1.8969502516246528,2018
2018-05-26 05:00:00,179.91473055555565,154.07225384600508,1.305496144785496,2018
2018-05-26 06:00:00,263.42255833333314,326.9003370279926,0.813679110060929,2018
2018-05-26 07:00:00,246.40767222222192,499.027515522047,0.519592969805311,2018
2018-05-26 08:00:00,107.16096111111104,650.4703642153323,0.15982489252572624,2018
2018-05-26 09:00:00,550.295144444445,768.1003712678695,0.7075878866517947,2018
2018-05-26 10:00:00,492.4598305555553,842.7272695065869,0.5836445446498224,2018
2018-05-26 11:00:00,360.74446388888884,868.7605584172458,0.4152773115123602,2018
2018-05-26 12:00:00,838.0230146627566,843.4739392197852,0.9943409713523292,2018
2018-05-26 13:00:00,696.0187333333332,771.1277079871395,0.9003408782310839,2018
2018-05-26 14:00:00,238.16012499999997,654.7797702423812,0.3676865088813491,2018
2018-05-26 15:00:00,105.95177499999988,504.33470348497946,0.21021007382797194,2018
2018-05-26 16:00:00,260.6757027777777,332.78016429746276,0.8303479907495278,2018
