datetime,GHI,GHIcs,k,year
2016-01-08 07:30:00,19.401312500000007,43.62119837297919,0.4494081708753152,2016
2016-01-08 08:15:00,28.77778148148148,102.11921342274374,0.3065327144529633,2016
2016-01-08 09:00:00,70.31722962962965,187.37962581945206,0.37210943865346957,2016
2016-01-08 09:45:00,55.28462962962964,255.89797255814742,0.21625647540559637,2016
2016-01-08 10:30:00,53.88950370370369,299.95249733799795,0.1794762549566191,2016
2016-01-08 11:15:00,51.69902592592591,316.22844646873665,0.16358246457491885,2016
2016-01-08 12:00:00,36.992440740740754,303.671028063929,0.12126625737276987,2016
2016-01-08 12:45:00,27.885240740740755,263.08845171127956,0.10728118696083427,2016
2016-01-08 13:30:00,27.846525925925928,197.4452029411221,0.14002173901377693,2016
2016-01-08 14:15:00,13.85491111111111,113.6080175223857,0.12531027590248145,2016
2016-01-08 15:00:00,8.12932824427481,48.95095799966425,0.17022210741198662,2016
2016-01-09 07:30:00,18.670102040816328,43.989076363350655,0.4299428742237182,2016
2016-01-09 08:15:00,20.71119629629628,103.07531338121463,0.20627796834791717,2016
2016-01-09 09:00:00,26.60526296296296,188.69988298337873,0.1430448236427769,2016
2016-01-09 09:45:00,31.62346296296296,257.5526140562996,0.12323624459989854,2016
2016-01-09 10:30:00,75.9979111111111,301.9260965890955,0.2511606966665375,2016
2016-01-09 11:15:00,75.26607037037034,318.4975848289279,0.23628992806172688,2016
2016-01-09 12:00:00,48.37268518518516,306.1979369501708,0.15734917627984243,2016
2016-01-09 12:45:00,71.96419259259261,265.8144788187466,0.27273598659952686,2016
2016-01-09 13:30:00,82.5732074074074,200.27152717645404,0.4143383969320321,2016
2016-01-09 14:15:00,57.33952592592589,116.31238869947195,0.5182096392626512,2016
2016-01-09 15:00:00,57.541187050359724,50.023843758405704,1.148930897765685,2016
2016-01-10 07:30:00,12.426069306930694,44.30799545006759,0.2906837048572947,2016
2016-01-10 08:15:00,27.03854444444444,104.15217866990902,0.2813574717159691,2016
2016-01-10 09:00:00,27.309937037037056,190.15400242695867,0.1466200603253068,2016
2016-01-10 09:45:00,29.908151851851855,259.3439413109802,0.11586491490907672,2016
2016-01-10 10:30:00,44.370929629629636,304.0349508851655,0.14467557989446514,2016
2016-01-10 11:15:00,53.75324074074075,320.8980484159536,0.16756512554726255,2016
2016-01-10 12:00:00,35.5786555555556,308.85046299790883,0.11501063588742882,2016
2016-01-10 12:45:00,35.40714814814813,268.65902838521106,0.13116027063907637,2016
2016-01-10 13:30:00,31.162959259259253,203.20824170100315,0.15496134239419634,2016
2016-01-10 14:15:00,19.90158148148147,119.11935247848824,0.16301859630691037,2016
2016-01-10 15:00:00,27.747952054794524,51.31661398118094,0.6143727800626948,2016
2016-01-11 07:30:00,7.279669902912619,44.862429347382886,0.1650366710976833,2016
2016-01-11 08:15:00,37.17506666666663,105.35022448421338,0.352372528043599,2016
2016-01-11 09:00:00,68.29688518518516,191.74164767889425,0.353262668015932,2016
2016-01-11 09:45:00,224.97940370370367,261.27113336006363,0.837629007555152,2016
2016-01-11 10:30:00,308.7821296296296,306.27784376911836,1.0075074793468348,2016
2016-01-11 11:15:00,167.69707037037037,323.42828912768346,0.5187171363378952,2016
2016-01-11 12:00:00,153.5076518518518,311.6268019632768,0.49006016522554297,2016
2016-01-11 12:45:00,99.5045666666667,271.6201509245457,0.36965424165557453,2016
2016-01-11 13:30:00,76.83811111111103,206.25344933951706,0.38105637817755256,2016
2016-01-11 14:15:00,36.82332592592597,122.02753296321521,0.30974341053855076,2016
2016-01-11 15:00:00,11.77016233766234,52.53750559470693,0.21603503865986154,2016
2016-01-12 07:30:00,23.503405660377357,45.36771074157026,0.5515588177121213,2016
2016-01-12 08:15:00,56.50277407407409,106.66988185221693,0.5147901346226409,2016
2016-01-12 09:00:00,86.81097777777774,193.46244490181925,0.4341936072100749,2016
2016-01-12 09:45:00,98.71446666666671,263.33331571775955,0.37789943128386483,2016
2016-01-12 10:30:00,78.90017407407409,308.6535002866467,0.255280611469814,2016
2016-01-12 11:15:00,71.1603947998504,326.08670020822893,0.21820173228119563,2016
2016-01-12 12:00:00,70.231,314.52509302802247,0.2251762473420316,2016
2016-01-12 12:45:00,36.268548148148156,274.6958422371859,0.1286735790110788,2016
2016-01-12 13:30:00,17.45028518518518,209.4051936885823,0.08450367506848262,2016
2016-01-12 14:15:00,23.903181481481482,125.03545707411979,0.19205513572629704,2016
2016-01-12 15:00:00,6.687909781040215,53.97835955759794,0.12897534494298468,2016
2016-01-13 07:30:00,13.101854545454552,45.822202534923335,0.30122517994228204,2016
2016-01-13 08:15:00,24.151107407407405,108.11157720357305,0.2191219289152287,2016
2016-01-13 09:00:00,86.33532592592587,195.31596815938684,0.4346980079112442,2016
